Q,Te,Eh,GNP,Area,PD,B,L,R,T,I,Qs,Glacial,Lith,Connection,C_W_Length,Structure,Slope,W_Depth,Process,Structure_,MainClass,Shelf,Sinuosity,MarginType,Slope_W,ID,Fan_Area,Fan_Width,Fan_Depth,Fan_Volume,Fan_Length,OID_,River_Name,Alt_Name,Area_1,Q_1,PD_Q,Runoff,TSS,PD_TSS,SedYield,ASedConc,TDS,PD_TDS,DisYield,DisConc,Max_Elev,mm_yr_km,E_Length,S_Dist,Sed_Thick,Sed_Basin,River_S,C_Slope_S,C_Shelf_S,C_Class,C_TopH,C_LowH,C_Length,C_MaxH,C_Freq,C_Distance,C_ID,F_Depth,F_Length,F_Width,F_ID,F_Area,Slope_LowH,Slope_TopH,F_Sum,BoW,R2,PD_Qs,S_Basin_ID,10m_km,SP,Shelf_LowH,F_Age,F_S
0.454936098,1,1,25220,715.7191,35.6221,2,2,2.0078,26.2788,1,1.333,1,2,1451,54533.61,,0.817106719,-134,WF,Passive Margin,Arid,1,1.009209991,Active,32056.76,1451,0,0,0,0,0,0,Daghmar,,0,0,0,0,0,0,0,0,0,0,0,0,0,147.44053,421.4753886,4717.844479,1525,0,36.81766,62.82606,27.343,3,-176,-3042,52.34822,2016,2,15396.57043,754,-3260,39725,177000,44,3443.8589,-2143,-129,77214,Gulf of Oman,2.017,1.32692,0,9.64114,33182.80553,-129,0,28.1183134
1.967127796,1,1,10216.83292,4462.6757,3.15,2,2,0.577,20.3998,1,1.3332,1,2,5121,166035.2,Passive Margin,0.137830572,-27,W,Passive Margin,Equatorial,1,1.016700029,Passive,123276.68,5121,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2223.72287,338.1675474,63398.95489,5050,8.54022,3.47517,31.10077,2.41329,3,-153,-1138,22.13374,985,1,67386.47468,836,0,0,0,0,0,-3995,-161,0,South Atlantic Ocean,0.661,1.16377,1729,56.00797,97766.58478,-153,0,0
0.48504613,1,1,1360.998637,775.4136,26.2441,2,2,1.9878,25.0757,1,1.3338,1,2,10304,69451.61,,0.364693906,-61,WF,Passive Margin,Arid,1,1.02444005,Passive,54018.27,10304,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,111.11231,331.9636637,9332.576054,863,0,28.62137,17.30896,93.5433,2,18,-1393,32.32449,1411,2,13642.54361,1651,0,0,0,0,0,-1808,-873,0,Gulf of Aden,1.992,1.33096,0,5.61335,54647.87323,-873,0,0
8.051845676,1,1,6088.334372,25982.0798,0.2856,0.5,0.5,0.625,22.2852,1,1.3373,1,0.5,767,371842.87,Passive Margin,0.01300495,-3,TW,Passive Margin,Equatorial,3,1.178869963,Passive,85909.04,767,0,0,0,0,0,0,Amazon,,0,0,0,0,0,0,0,0,0,0,0,0,0,3101.66964,29669.81902,119822.1231,5672,0.69294,1.68082,34.53653,1.352,2,-191,-3518,93.30692,3327,1,141330.4276,688,-5086,662000,1182000,25,502347.5433,-3139,-172,18320296,North Atlantic Ocean,0.65,1.28583,225,89.96519,270614.8246,-162,78.84311,2.941087613
2.849499853,1,1,5244,7091.9458,0.1026,2,2,0.5186,18.3397,1,1.341,1,2,160,298253.21,,-9999,-9999,,Intracratonic,,5,1.021029949,Passive,-9999,160,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,61.69788,-9999,-9999,-9999,0,1.73879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.523,1.32974,0,90.7852,196696.5933,0,0,0
1.17294847,1,1,1434.909461,2338.3164,13.5329,1,1,1.4786,29.2102,1,1.3419,1,1,18712,115529.69,Passive Margin,0.221131218,-44,WF,Passive Margin,Arid,2,1.00691998,Active,36220.25,18712,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,117.35452,4903.529286,41756.1023,-1,74.50381,12.79844,8.22744,2.6104,0,0,0,0,0,0,0,0,0,0,0,0,0,-407,-109,0,Red Sea,1.507,1.31663,703,45.05036,88214.94086,-109,0,0
0.910874789,1,1,10038.10201,1704.6215,25.5386,1,1,2.5083,22.0112,1,1.3434,1,1,6204,82145.9,Fore-arc,0.806326687,-122,WF,Fore-arc,Equatorial,1,1.303550005,Active,47946,6204,0,0,0,0,0,0,Marequelia,,1700,-9999,-9999,-9999,0.3,-9999,0.176,-9999,-9999,-9999,-9999,-9999,-9999,1461.29097,4324.836451,6082.098497,238,0.024,30.53469,87.64026,96.51274,1,3,-2834,25.28295,2837,1,7167.60761,1624,0,0,0,0,0,-4789,-587,0,North Pacific Ocean,2.536,1.32868,1609,1.52016,66236.38235,-587,0,0
1.590363732,0.5,2,10524,3421.1742,172.2899,1.5,1.5,1.7924,12.2682,1,1.346,1,1.5,3407,145888.12,Extensional,0.483622839,-75,WF,Extensional,Warm Temperate,1,1.009639978,Active,54114.67,3407,0,0,0,0,0,296,Küçük Menderes,Smaller Meander,3600,1,-9999,277.78,0.6,-9999,0.167,600,-9999,-9999,-9999,-9999,2100,1054.36169,2873.379501,23028.91782,-1,18.54427,12.28613,5.30355,4.51606,0,0,0,0,0,0,0,0,0,0,0,0,0,-391,-104,0,Aegean Sea,1.805,1.33663,1287,13.92888,124281.5613,-104,0,0
0.908378919,1,2,1501,1698.785,266.5183,4,2,0.6355,22.0332,1,1.3476,1,2,7370,128319.34,,0.017083126,-4,T,Passive Margin,Equatorial,3,1.011520028,Passive,21758.39,7370,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3164.12495,32753.16497,77906.08662,2858,2.83947,4.95249,39.93862,1.77136,1,-94,-2017,114.38435,1923,3,96802.86203,1101,0,0,0,0,0,-1037,-168,0,Gulf of Guinea,0.637,0.67221,246,75.86763,74805.45046,-138,0,0
1.579289911,1,1,3494,3391.4228,88.4275,1,1,1.6384,20.2028,1,1.3477,1,1,4135,153722.02,,0.246340356,-46,WT,Fore-arc,Equatorial,1,1.43204999,Active,-9999,4135,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2984.18115,556.0189691,65412.03867,3707,0,10.6582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indian Ocean,1.657,1.33259,0,16.92432,93616.71297,0,0,0
0.835332244,1,1,3489.394003,1529.7789,13.9287,1.5,1.5,2.5703,15.6084,1,1.349,1,1.5,18690,98320.36,,0.258592821,-32,WF,Fore-arc,Equatorial,1,1.189010024,Active,14274.63,18690,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3495.36851,1196.180345,3597.422394,649,0,26.14209,124.55664,70.88409,2,-73,-2864,32.97252,2791,1,28302.07852,1248,0,0,0,0,0,-2033,-255,0,South Pacific Ocean,2.596,1.3356,0,1.97399,65049.07037,-255,0,0
7.200000345,1,1,3128,22592.8103,0.679,1.5,1.5,2.5653,0.5472,1,1.3491,1,1.5,224,310921.08,Strike-Slip,-9999,-9999,,Strike-Slip,,5,1.100600004,Active,-9999,224,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,195.85098,-9999,-9999,-9999,77.54908,8.25065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,2.704,1.27988,23,17.83701,246227.5193,0,0,0
1.448319757,1,1,4372.460576,3043.5832,70.3504,1.5,1.5,1.1146,21.5564,1,1.3506,1,1.5,2008,143200.2,Fore-arc,0.645134606,-133,W,Fore-arc,Equatorial,1,1.010159969,Active,14221.23,2008,0,0,0,0,0,491,Rewa,,2900,6,-9999,2068.97,10,-9999,3.448,1666.667,1,-9999,0.345,166.667,1300,3540.54524,5085.461791,8064.317308,178,5.29139,7.78351,80.93533,16.1204,2,-58,-1605,11.26571,1547,1,20665.74983,1317,0,0,0,0,0,-1940,-789,0,South Pacific Ocean,1.125,1.33813,1530,15.0858,60927.29202,-130,0,0
0.473725355,1,1,-98.80754115,752.8577,3.3024,2,2,1.8798,27.3903,1,1.3507,1,2,12591,72400.5,,0.479932402,-89,WF,Passive Margin,Arid,1,1.050439954,Passive,-9999,12591,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,164.03631,0,2786.912739,-1,10.02425,25.96391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Gulf of Aden,1.888,1.34481,698,14.04105,45412.31984,0,0,0
4.939907117,1,1,12385.43193,14107.5984,26.4688,1.5,1.5,3.7188,0.2632,1,1.3509,1,1.5,2014,361494.53,Intracratonic,-9999,-9999,,Intracratonic,,5,1.123810053,Passive,-9999,2014,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1132.25367,-9999,-9999,-9999,4.46236,10.28729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3.851,1.30453,485,5.13751,261715.3765,0,0,0
0.96618633,1,1,-99,1834.9774,15.3688,2,2,1.258,21.1249,1,1.3516,1,2,13688,86998.85,Fore-arc,0.030579053,-19,WF,Fore-arc,Equatorial,3,1.08870995,Active,52539.91,13688,0,0,0,0,0,0,Bengal,,0,0,0,0,0,0,0,0,0,0,0,0,0,3661.68488,54952.28696,84793.6751,9954,1.28003,14.45996,31.38566,1.91052,2,-80,-1836,42.03474,1756,2,100336.7937,1211,-5364,2800000,1360000,32,2545587.393,-1749,-100,147605136,Bay of Bengal,1.258,1.35158,332,11.85805,56439.08689,-162,96.53353,1.291071429
2.179319864,1,1,6017,5072.3105,4.0699,2,2,0.4582,27.0623,1,1.3516,1,2,7152,138014.45,Fore-arc,0.214003852,-51,W,Fore-arc,Arid,1,1.008209944,Active,71820.47,7152,0,0,0,0,0,0,Chancay,,5200,0.89,-9999,171.15,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,69.75164,11099.39617,48656.44457,349,56.02825,3.31994,70.98255,4.17211,2,-194,-2034,15.76345,1840,1,46876.00238,673,0,0,0,0,0,-5348,-250,0,South Pacific Ocean,0.459,1.34922,1282,91.11325,83599.7309,-203,0,0
0.740222847,1,1,25193.15905,1315.2482,23.6691,2,2,1.245,27.4038,1,1.3526,1,2,5074,95207.15,,0.301954817,-46,WF,Passive Margin,Arid,1,1.02583003,Active,162940.63,5074,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,130.69548,1003.969664,17029.84372,1695,12.23203,13.07675,18.29501,6.57669,2,-89,-3209,24.75424,2846,3,117927.6948,1133,0,0,0,0,0,-3093,-112,0,Gulf of Oman,1.245,1.35259,367,21.46876,57725.44944,-112,0,0
5.74599048,1,1,60979,17041.6145,0.0093,1.5,1.5,0.2293,28.4099,1,1.3545,1,1.5,2188,308763.37,,-9999,-9999,,Intracratonic,,5,1.042549968,Passive,-9999,2188,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,264.80566,-9999,-9999,-9999,0,0.74264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.236,1.31606,0,94.81334,127436.6577,0,0,0
4.992856535,1,1,12593,14296.87,41.2031,0.5,0.5,0.7815,29.081,1,1.3549,1,0.5,636,276238.17,Passive Margin,0.037454842,-6,WF,Passive Margin,Equatorial,1,1.307510018,Passive,50040.53,636,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,931.99211,10606.10838,46606.25334,1662,16.58726,2.82908,42.94519,3.8836,0,0,0,0,0,0,0,0,0,0,0,0,0,-2330,-181,0,South Atlantic Ocean,0.789,1.34205,160,70.97811,201641.842,-181,0,0
0.35238443,1,2,2357.298318,520.0864,499.8761,4,2,1.5099,22.6641,1,1.3565,1,2,18956,53307.12,,0.04267854,-9,WF,Foreland,Equatorial,2,1.302160025,Active,43137.09,18956,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2967.46271,159.5054355,11284.57424,2400,0,28.32455,26.14919,10.36814,1,-18,-2571,67.12628,2553,5,17207.16008,1533,0,0,0,0,0,-1245,-117,0,South China Sea,1.511,0.67777,0,3.35519,31597.32301,-117,0,0
1.920204097,1,1,464.8975709,4330.0095,4.2722,1.5,1.5,0.6462,28.3551,1,1.3567,1,1.5,3166,164650.75,Passive Margin,0.199120714,-37,TF,Passive Margin,Equatorial,1,1.05783999,Passive,26604.49,3166,0,0,0,0,0,382,Morondava,,4600,1.5,-9999,326.09,6.7,-9999,1.457,4466.667,-9999,-9999,-9999,-9999,1100,1131.75548,3027.449847,25090.92682,1056,9.81759,3.92467,45.85692,5.18116,0,0,0,0,0,0,0,0,0,0,0,100,0,-1350,-130,0,Mozambique Channel,0.66,1.32838,89,65.88188,136720.233,-130,0,0
4.00825653,1,1,8655.025884,10864.2311,5.7922,1.5,1.5,0.5455,17.1398,1,1.3575,1,1.5,1307,211232.28,,-9999,-9999,,Intracratonic,,5,1.356130004,Active,-9999,1307,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,61.58236,-9999,-9999,-9999,0,2.58247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.549,1.34883,0,86.05182,108599.3811,0,0,0
10.838713,1,1,5244,37672.7007,1.7521,1,1,0.24,21.4993,1,1.3575,1,1,174,399011.92,Intracratonic,-9999,-9999,,Intracratonic,,5,1.031119943,Passive,-9999,174,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,12.22803,-9999,-9999,-9999,56.08653,0.60149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.259,1.25789,842,97.34426,272828.7016,0,0,0
1.002334658,1,1,3477.2333,1921.191,13.4907,1.5,1.5,1.5468,22.2434,1,1.3602,1,1.5,15194,116286.33,,0.207459576,-46,T,Foreland,Equatorial,2,1.361570001,Active,33889.92,15194,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2256.67932,11659.97384,27830.80154,2647,0,13.30165,21.15673,3.73687,2,-54,-4151,132.93141,4055,2,28614.98024,1331,0,0,0,0,0,-910,-193,0,Banda Sea,1.549,1.35824,0,10.67186,40265.62101,-104,0,0
0.787966406,1,1,-98.97968383,1422.1298,7.7262,2,2,1.157,28.0128,1,1.3623,1,2,25458,105497.64,,0.356792659,-76,WF,Passive Margin,Arid,1,1.013380051,Passive,25856.24,25458,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,52.55568,357.5659127,6733.076045,735,0,10.96707,78.27898,21.08991,3,-299,-2153,14.82058,1854,1,30415.89632,491,0,0,0,0,0,-2166,-142,0,Gulf of Aden,1.157,1.36225,0,27.22603,49324.8696,-142,0,0
0.79751545,1,1,-98.99811835,1443.7051,11.9481,2,2,1.3974,22.5869,1,1.3624,1,2,1607,158519.29,Foreland,0.28573344,-43,WT,Foreland,Arid,2,1.02583003,Active,203578.86,1607,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,346.40523,1202456.755,93170.39803,1471,15.14098,8.81533,15.17348,1.1377,0,0,0,0,0,0,0,0,0,0,0,0,0,-3264,-175,0,Persian Gulf,1.419,1.34164,962,24.08585,93988.82861,-106,0,0
7.871904403,0.7,2,19518.32446,25258.3149,650.4092,1.4,1,1.2864,4.0399,1,1.3639,1,1,923,418486.58,,0.071392091,-11,T,Intracratonic,Snow,2,1.108739972,Passive,29301.09,923,0,0,0,0,0,214,Han,,25000,17,-9999,680,10,-9999,0.4,588.235,1.2,-9999,0.048,70.588,1300,2024.96201,212661.3595,629922.1147,-1,0,3.07393,26.07412,0.18415,0,0,0,0,0,0,0,0,0,0,0,0,0,-966,-202,0,Yellow Sea,1.334,0.93947,0,8.15398,252639.8714,-116,0,0
0.512276732,1,1,-99,830.2051,6.4935,2,2,1.7452,27.8237,1,1.3651,1,2,9846,45317.87,Passive Margin,0.466571465,-103,WF,Passive Margin,Arid,1,1.005149961,Passive,47021.68,9846,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,55.15625,143.7160549,5168.629247,938,9.94617,38.51019,29.24183,27.08649,3,-285,-1032,54.77647,747,1,19742.1996,517,0,0,0,0,0,-1515,-140,0,Gulf of Aden,1.746,1.36452,265,19.57599,37481.48685,-140,0,0
2.922379084,1,1,5244,7319.3969,0.0928,1,1,0.7715,24.2501,1,1.366,1,1,6973,260819.63,,-9999,-9999,,Intracratonic,,5,1.019260049,Passive,-9999,6973,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,22.73056,-9999,-9999,-9999,0,2.95798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.787,1.33911,0,68.95063,166927.6242,0,0,0
1.218271993,1,1,3494,2451.7994,1.4687,1.5,1.5,1.291,22.3948,1,1.3697,1,1.5,16020,109654.33,,0.020668207,-43,TF,Fore-arc,Equatorial,1,1.038840055,Active,16006.11,16020,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,3051.22148,189560.0064,95556.16029,1212,0,11.77336,65.91233,1.20348,0,0,0,0,0,0,0,0,0,0,0,0,0,-1436,-381,0,Ceram Sea,1.291,1.36974,0,9.64257,78564.70864,-115,0,0
0.474251625,1,2,5530,753.9033,100.586,3,1.5,1.406,24.6402,1,1.3703,1,1.5,20292,44409.8,,0.963042917,-121,WF,Fore-arc,Equatorial,1,1.009130001,Active,17282.39,20292,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1074.83413,1675.663613,6387.585333,1489,0,31.65968,127.0079,85.1652,2,-116,-3947,39.39976,3831,1,24298.73344,955,0,0,0,0,0,-2750,-555,0,Caribbean Sea,1.418,0.67935,0,13.66494,28109.86244,-544,0,0
0.684424883,1,2,1488,1192.5095,1150.8453,3,1.5,0.9926,24.423,1,1.3767,1,1.5,9346,89385.92,Passive Margin,0.091047542,-20,WF,Passive Margin,Equatorial,1,1.031870008,Passive,36271.14,9346,0,0,0,0,0,254,Chaliyar,,1100,1.1,-9999,1000,0.6,-9999,0.545,545.455,-9999,-9999,-9999,-9999,1200,3393.55955,1101.080722,68334.90542,184,0.10673,11.10466,41.35519,3.43895,2,-101,-2228,63.15434,2091,3,70333.8941,1032,-2271,58000,188000,26,5445.75453,-1670,-170,97493,Laccadive Sea,1.02,0.66988,1319,63.30616,57946.73846,-235,60.33249,10.36206897
1.140630033,1,1,20540,2258.0607,2.414,1,1,1.7459,26.0959,1,1.3772,1,1,6710,135167.48,Passive Margin,0.291686348,-6,W,Passive Margin,Arid,2,1.052719951,Active,5795.46,6710,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,45.95182,273.0958763,16572.20145,-1,3.89295,12.91657,105.945,7.48241,0,0,0,0,0,0,0,0,0,0,0,0,0,-738,-124,0,Red Sea,1.777,1.35309,383,25.23923,100874.5856,-124,0,0
4.076762475,0.3,1,48065.66311,11096.8284,18.3826,0.6,2,1.4113,16.2523,1,1.3778,1,2,1188,305802.51,,0.649352894,-138,W,Fore-arc,Warm Temperate,1,1.507320046,Active,78969.73,1188,70,250,4700,50,400,511,Wilmington,,11000,0.3,-9999,27.27,2.3,-9999,0.209,7666.667,0.17,-9999,0.015,566.667,1900,625.84972,775.6646051,9427.363974,456,0,4.61507,39.44549,12.51675,2,-13,-4034,294.72511,3992,17,6424.42838,1559,0,0,0,102,0,-3233,-118,0,North Pacific Ocean,1.446,4.48242,0,11.05429,247622.1293,-118,0,0
5.372158138,1,1,60979,15667.1714,0.0362,0.5,0.5,0.7175,29.6146,1,1.3783,1,0.5,4734,428136.84,,0.037647197,-4,TF,Passive Margin,Equatorial,2,1.099210024,Passive,125414.25,4734,0,0,0,0,0,0,Drysdale,,15000,1.1,-9999,73.33,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1356.23077,53996.73387,304458.2986,1247,0,1.67587,12.91719,0.34816,0,0,0,0,0,0,0,0,0,0,0,0,0,-1884,-264,0,Indian Ocean,0.736,1.34366,0,63.1834,249486.2196,-106,0,0
1.802406242,0.7,2,5444,4000.557,1517.5881,2.1,1.5,0.8661,16.6311,1,1.3794,1,1.5,4656,176380.23,Extensional,0.072957374,-15,TF,Passive Margin,Warm Temperate,2,1.196030021,Active,150875.23,4656,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2393.19425,89345.5069,220498.0947,4320,42.33995,4.91041,21.84587,0.61225,2,-180,-2720,146.94167,2540,6,310689.2358,739,0,0,0,0,0,-3542,-246,0,South China Sea,0.867,0.98425,1434,51.84018,102894.8348,-135,0,0
1.98045106,1,1,10047,4500.4895,1.8606,1,1,1.22,21.8137,1,1.3804,1,1,7150,138513.36,Fore-arc,0.016973316,-3,W,Strike-Slip,Arid,1,1.078009963,Active,-9999,7150,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,172.9243,0,21491.37325,-1,47.43651,8.80781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Pacific Ocean,1.272,1.32394,387,51.29368,97197.30717,0,0,0
3.766833716,1,1,60979,10052.5252,0.0713,1.5,1.5,0.351,26.9723,1,1.3805,1,1.5,3064,257373.47,Intracratonic,0.013512001,-3,WT,Intracratonic,Equatorial,2,1.127460003,Passive,-9999,3064,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1570.71439,880706.1332,550616.9448,1057,7.3806,1.36378,0,0.21249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arafura Sea,0.376,1.28872,116,93.94752,192092.6037,-117,0,0
2.211875498,1,1,-99,5167.2022,6.2934,2,2,0.6578,18.6,1,1.3811,1,2,5615,144330.02,,-9999,-9999,WF,Passive Margin,Warm Temperate,5,1.009279966,Active,-9999,5615,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,329.10634,-9999,-9999,-9999,0,4.55761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.673,1.34987,0,61.99068,52805.54463,0,0,0
0.749417119,1,1,20399.03747,1335.7006,34.8747,1,1,2.3993,28.5459,1,1.3812,1,1,6379,105590.05,Passive Margin,0.017220951,-3,WF,Passive Margin,Arid,2,1.00691998,Active,175105.23,6379,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,236.8697,2923.864462,56428.81492,-1,8.83032,22.72278,4.77998,2.78227,0,0,0,0,0,0,0,0,0,0,0,0,0,-994,-157,0,Red Sea,2.413,1.3734,337,14.00626,82506.50162,-157,0,0
3.604833761,1,1,-99,9515.0519,0.0401,2,2,0.3835,20.4452,1,1.3818,1,2,2495,231551.93,Intracratonic,-9999,-9999,,Intracratonic,,5,1.012899995,Passive,-9999,2495,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,5.41059,-9999,-9999,-9999,40.51518,1.65622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.388,1.36577,382,89.19852,93956.43564,0,0,0
1.104037677,1,1,31917.29159,2167.8762,25.2069,1.5,1.5,2.2939,13.5666,1,1.3829,1,1.5,7493,88960.99,,0.769831098,-130,WF,Foreland,Warm Temperate,1,1.011360049,Active,48355.31,7493,0,0,0,0,0,18,Andarax,,2200,0.01,-9999,4.55,0.18,-9999,0.082,18000,-9999,-9999,-9999,-9999,2500,669.02759,490.6164628,4313.495347,-1,0,25.78546,34.26718,30.13797,2,-99,-1422,48.81271,1318,3,4000.38821,1052,0,0,0,0,0,-1787,-130,0,Alboran Sea,2.359,1.34472,0,1.323,65977.18449,-130,0,0
2.47282563,1,1,-99,5940.1372,2.3264,2,2,0.592,18.8718,1,1.3842,1,1,6898,154990.99,,-9999,-9999,W,Passive Margin,Arid,5,1.009279966,Active,-9999,6898,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,239.35558,-9999,-9999,-9999,0,3.81958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.599,1.36806,0,90.07551,93938.28105,0,0,0
0.779550978,1,1,7548.490794,1403.1699,52.5689,1,1,3.138,21.2148,1,1.3851,1,1,21060,100456.23,Fore-arc,0.242285482,-46,WF,Fore-arc,Equatorial,1,1.126209974,Active,-9999,21060,0,0,0,0,0,104,Chiriqui,,1400,4.5,-9999,3214.29,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3613.427,804.891665,13981.43894,355,5.11374,31.23749,0,0,2,-32,-1798,34.37613,1766,1,15156.30528,1466,0,0,0,0,0,0,0,0,North Pacific Ocean,3.138,1.38506,1625,15.09119,59688.34716,0,0,0
2.337508356,1,1,5244,5536.6373,12.713,2,2,0.7042,16.9123,1,1.3852,1,2,4137,352291.12,,-9999,-9999,,Intracratonic,,5,1.021029949,Passive,-9999,4137,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,140.28786,-9999,-9999,-9999,0,1.99891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.705,1.38362,0,90.32249,245550.6044,0,0,0
12.01080026,0.9,1,469.2454276,42832.117,0.6579,1.8,2,0.111,25.4059,1,1.3867,1,2,401,613735.87,Intracratonic,-9999,-9999,,Intracratonic,,5,1.015460014,Passive,-9999,401,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,98.24639,-9999,-9999,-9999,100,0.18086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.113,1.51353,45,100,245993.8833,0,0,0
0.296374693,1,2,2349.862223,418.8958,559.766,4,2,1.7904,22.9245,1,1.388,1,2,15494,40180.71,,0.04267854,-9,WF,Foreland,Equatorial,2,1.302160025,Active,37063.16,15494,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,2719.26336,546.3521268,38848.83155,2291,0,44.55869,30.43453,3.01167,1,-18,-2571,67.12628,2553,5,31621.63886,1533,0,0,0,0,0,-1245,-117,0,South China Sea,1.797,0.69144,0,6.80559,22693.48582,-117,0,0
5.394335592,1,1,3408,15748.06,5.2076,2,2,0.2108,22.4066,1,1.3882,1,2,1125,446969.22,Passive Margin,0.008817396,-1,TW,Passive Margin,Equatorial,3,1.007490039,Passive,92133.5,1125,0,0,0,0,0,0,Saramacca,,16000,7.6,-9999,475,0.2,-9999,0.013,26.316,-9999,-9999,-9999,-9999,-9999,2467.92811,16210.91213,158882.2019,5067,6.99619,0.47162,25.68013,0.9441,0,0,0,0,0,0,0,0,0,0,0,0,0,-2588,-222,0,North Atlantic Ocean,0.244,1.19934,243,96.53276,283531.2302,-150,0,0
3.763884959,1,1,32882.22975,10042.6895,1.0347,2,2,0.2584,28.2575,1,1.3889,1,2,118,223305.43,Intracratonic,-9999,-9999,,Intracratonic,,5,1.02583003,Passive,-9999,118,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,72.2416,-9999,-9999,-9999,73.57786,1.15716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.271,1.32428,44,99.58499,115710.5063,0,0,0
1.035833978,1,1,36253,2001.7844,1.9075,2,2,2.1518,11.1873,1,1.3893,1,2,5314,136060.06,,0.213602471,-46,WT,Foreland,Warm Temperate,3,1.012199998,Active,-9999,5314,0,0,0,0,0,690,Whangaehu,,1900,1.2,-9999,631.58,0.69,-9999,0.363,575,-9999,-9999,-9999,-9999,1100,2105.53644,4463.900439,121729.5243,632,0,15.81507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tasman Sea,2.288,1.30664,0,8.68566,88970.53491,0,0,0
